index,title,tags,authors,abstract
2505.04792,Confabulation dynamics in a reservoir computer: Filling in the gaps with untrained attractors,"['math.DS', 'cs.AI', 'cs.LG']","[""Jack O'Hagan"", 'Andrew Keane', 'Andrew Flynn']","Artificial Intelligence has advanced significantly in recent years thanks to innovations in the design and training of artificial neural networks (ANNs). Despite these advancements, we still understand relatively little about how elementary forms of ANNs learn, fail to learn, and generate false information without the intent to deceive, a phenomenon known as `confabulation'. To provide some foundational insight, in this paper we analyse how confabulation occurs in reservoir computers (RCs): a dynamical system in the form of an ANN. RCs are particularly useful to study as they are known to confabulate in a well-defined way: when RCs are trained to reconstruct the dynamics of a given attractor, they sometimes construct an attractor that they were not trained to construct, a so-called `untrained attractor' (UA). This paper sheds light on the role played by UAs when reconstruction fails and their influence when modelling transitions between reconstructed attractors. Based on our results, we conclude that UAs are an intrinsic feature of learning systems whose state spaces are bounded, and that this means of confabulation may be present in systems beyond RCs."
2505.04782,Conformal Holonomy of the Bivariate Gaussian Manifold,['math.DG'],['James A. Reid'],"Statistical manifolds, the parameter spaces of smooth families of probability density functions, are the central objects of study in information geometry. While the elementary differential geometry of Riemannian statistical manifolds is well-known, their conformal geometry remains entirely unexplored. In this article, we begin this programme of exploration by determining some invariants of the conformal structure of the Fisher-Rao metric. Specifically, we study the holonomy of a conformally-invariant connection on the standard tractor bundle of the bivariate Gaussian manifold. It is found that for a generic pair of random variables, the conformal holonomy group is the identity-connected component of the indefinite special orthogonal group, $SO^{0}(1,6)$. Remarkably, however, when the random variables are statistically independent, the conformal holonomy representation is reducible and the conformal holonomy group is $SO^{0}(1,4)$."
2505.04780,"Thermodynamic Formalism Out of Equilibrium, and Gibbs Processes","['math.DS', 'math.PR']","['Snir Ben Ovadia', 'Federico Rodriguez-Hertz']","We study the thermodynamic formalism of systems where the potential depends randomly on an exterior system. We define the {\em pressure out of equilibrium} for such a family of potentials, and prove a corresponding variational principle. We present an application to random dynamical systems. In particular, we study an open condition for random dynamical systems where the randomness is driven by a Gibbs process, and prove hyperbolicity estimates that were previously only known in the i.i.d setting."
2505.04777,On the Klein and Williams Conjecture for the Equivariant Fixed Point Problem,['math.AT'],['Başak Küçük'],"Klein and Williams developed an obstruction theory for the homotopical equivariant fixed point problem, which asks whether an equivariant map can be deformed, through an equivariant homotopy, into another map with no fixed points \cite[Theorem H]{KW2}. An alternative approach to this problem was given by Fadell and Wong \cite{FW88} using a collection of Nielsen numbers. It remained an open question, stated as a conjecture in \cite{KW2}, whether these Nielsen numbers could be computed from the Klein-Williams invariant. We resolve this conjecture by providing an explicit decomposition of the Klein-Williams invariant under the tom Dieck splitting. Furthermore, we apply these results to the periodic point problem."
2505.04774,Unique continuation properties for the continuous Anderson operator in dimension 2,['math.PR'],['Nicolas Moench'],"We consider singular continuous Anderson operators $H=Δ+ξ$ on closed manifolds of dimension 1 and 2, and prove a unique continuation property for its eigenfunctions using the theory of quasi-conformal mappings. We investigate its nodal set by proving that it is quasi-conformal to the nodal set of a Laplace eigenfunction and prove a Courant nodal theorem. We also present an application to control for singular operator in dimension 1."
2505.04760,Isotropic Torsors on Smooth Algebras over Prüfer Rings,['math.AG'],['Arnab Kundu'],"The Grothendieck--Serre conjecture predicts that every generically trivial torsor under a reductive group over a regular semilocal ring is itself trivial. Extending the work of Česnavičius and Fedorov, we prove a non-noetherian analogue of this conjecture for rings $A$ that are semilocalisations of smooth schemes over valuation rings of rank one, and for reductive $A$-group schemes $G$ that are totally isotropic. Roughly speaking, such group schemes are characterised by the existence of a parabolic subgroup of their adjoint quotients. Since quasi-split groups are totally isotropic, our result, in particular, generalises the Grothendieck--Serre result of Guo--Liu and the author's thesis. Our proof relies on a new instance of Gabber's presentation lemma, obtained by extending techniques developed in the author's thesis."
2505.04749,Abstract isomorphisms of isotropic root graded groups over rings,['math.GR'],['Pavel Gvozdevsky'],"The celebrated Borel--Tits theorem provides a classification of abstract isomorphisms between (simple) isotropic groups over fields, showing that such isomorphisms arise from field isomorphisms and group-scheme isomorphisms. In this work, we extend the scope of this classification to certain class of group schemes over arbitrary commutative rings. Specifically, we prove that under suitable conditions abstract isomorphisms between the groups of points of isotropic, absolutely simple, adjoint group schemes over rings admit a description analogous to that in the classical setting: namely, they are induced by isomorphisms of ground rings and isomorphisms of the underlying group schemes. This result generalizes the classical theory to a far broader algebraic context and confirms that the rigidity phenomena observed over fields persist over rings."
2505.04742,"Symmetry, Scaling, and Optimal Time-Frequency Concentration: Minimising the Heisenberg Uncertainty in Piecewise-Polynomial and Wavelet Dictionaries",['math.FA'],"['Lorenzo de Leonardis', 'Alessandro Mazzoccoli', 'Pierluigi Vellucci']","In this work, we introduce a hierarchy of function classes defined on a fixed compact interval, along with tailored uncertainty operators. We establish key properties of the associated uncertainty product, showing that it is invariant under scale and translation transformations. Notably, we prove that the infimum of the uncertainty within the asymmetric class is attained in the even subclass. Within two specific wavelet dictionaries, we identify the tent function as the unique minimiser of the time-frequency uncertainty, achieving a value of $U = \frac{3}{10}$. Additionally, we analyse the family of $p$-fold self-convolutions of the rectangle function, $\operatorname{rect}^{\{p\}}$, demonstrating that the uncertainty decreases monotonically towards the Heisenberg bound $ \frac{1}{4} $ as $p \to \infty$. These findings unify and explain various empirical observations from the literature on adaptive wavelet design and Gabor frame stability, and suggest a principled approach to constructing dictionaries with provably optimal joint localisation properties."
2505.04739,Numerical stabilization for a mixture system with kind damping,"['math.NA', 'math.AP', 'math.OC']","['Kais Ammari', 'Vilmos Komornik', 'Mauricio Sepúlveda', 'Octavio Vera']","In this paper, we conduct a numerical analysis of the strong stabilization and polynomial decay of solutions for the initial boundary value problem associated with a system that models the dynamics of a mixture of two rigid solids with porosity. This mathematical model accounts for the complex interactions between the rigid components and their porous structure, providing valuable information on the mechanical behavior of such systems. Our primary objective is to establish conditions under which stabilization is ensured and to rigorously quantify the rate of decay of the solutions. Using numerical simulations, we assess the effectiveness of different stabilization mechanisms and analyze the influence of key system parameters on the overall dynamics."
2505.04734,Co-first modules,['math.RA'],"['Hugo Alberto Rincón-Mejía', 'Luis Fernando García-Mora']","This paper explores the concept of \textbf{co-first modules}, a generalization of coprime modules, through the lens of preradicals in module theory. Building on foundational notions such as second modules and coprime modules, we introduce new submodule products and characterize coprime modules using these products. The study extends classical definitions by defining \textbf{$\mathscr{A}$-co-first modules} and \textbf{$\mathscr{A}$-fully co-first modules}, which utilize subclasses of preradicals to broaden the scope of coprimeness. Additionally, we investigate the lattice structure of conatural classes and their closure properties, providing conditions under which co-first modules coincide with second modules. The paper also examines the implications of these concepts in the context of left MAX rings and left perfect rings, offering a comparative analysis of coprimeness and secondness. Our results try to contribute to a deeper understanding of module theory and its applications, while highlighting connections between preradicals, module classes, and ring properties."
2505.04724,Split distributions on Grassmann manifolds and smooth quadric hypersurfaces,"['math.AG', 'math.AC']","['Alana Cavalcante', 'Fernando Lourenço']","This work is dedicated to studying holomorphic distributions on Grassmann manifolds and smooth quadric hypersurfaces. In special, we prove, under certain conditions, when the tangent and conormal sheaves of a distribution splits as a sum of line bundles on these manifolds, generalizing the previous works on Fano threefolds and $\mathbb{P}^{n}$. We analyze how the algebro-geometric properties of the singular set of singular holomorphic distributions relate to their associated sheaves."
